Record_Type;VME_Type;VME_Group;VME_Indicator_Species;Latitude;Longitude
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-31.014;16.4498
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.2307;15.8423
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.79868;16.57722
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.51083;15.69233
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-32.4077;16.7467
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.234;15.86017
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.21265;16.43242
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.31057;16.14182
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.2306;15.8417
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.1243;15.9917
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.3033;16.1517
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-31.6234;16.3961
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-31.06533;15.9665
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.54935;16.6817
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.392;16.562
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.22987;15.84185
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-32.37133;17.0295
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-31.46272;16.29567
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-31.04867;16.47017
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.62922;16.26833
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.71647;16.7417
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-29.90605;15.99143
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-34.0858;17.6344
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.4220829;16.48886681
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-34.6545;18.14267
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-31.1352;16.6598
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.2268;15.5588
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-35.24667;18.69175
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-35.54143;19.02683
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-32.64617;16.89667
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-34.722;18.3236
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-31.02717;15.442
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-32.6342;16.9213
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-34.033;18.02453
VME_Indicator_Record;Isididae_VME_Indicator;Soft_coral_gardens;Isididae;-36.13933;22.39433
VME_Indicator_Record;Isididae_VME_Indicator;Soft_coral_gardens;Isididae;-34.48625;21.46857
VME_Indicator_Record;Isididae_VME_Indicator;Soft_coral_gardens;Isididae;-35.60333;20.88
VME_Indicator_Record;Isididae_VME_Indicator;Soft_coral_gardens;Isididae;-36.8056;20.41592
VME_Indicator_Record;Isididae_VME_Indicator;Soft_coral_gardens;Isididae;-31.67933;16.3855
VME_Indicator_Record;Isididae_VME_Indicator;Soft_coral_gardens;Isididae;-30.6574;15.37287
VME_Indicator_Record;Isididae_VME_Indicator;Soft_coral_gardens;Isididae;-34.39748;23.36025
VME_Indicator_Record;Isididae_VME_Indicator;Soft_coral_gardens;Isididae;-33.87117;17.85683
VME_Indicator_Record;Isididae_VME_Indicator;Soft_coral_gardens;Isididae;-34.32932;23.50853
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-29.9915657;15.47621632
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.8042;21.3177
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-30.4510498;15.30175018
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-30.21265;16.43242
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-29.8747;15.191
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-29.90605;15.99143
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-31.1535;16.8828
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-30.79868;16.57722
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-30.091;15.5728
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-30.88573265;16.56938362
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-35.7148;20.9648
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-30.6218;16.2842
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.22343;22.63592
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.2018;23.08458
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-30.62922;16.26833
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-30.06883;15.09075
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-30.884;15.9663
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-30.16428375;15.82313347
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-30.4510498;15.30175018
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-30.98633385;16.23046684
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.5002;24.8063
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-32.71896744;17.38349915
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-30.2307;15.8423
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-31.61581612;16.39938354
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.5918;23.32975
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-30.26447;15.9767
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.433;21.7567
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.70075;23.10113
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.4813;21.4688
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.06487;26.70322
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.5855;22.6182
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.39748;23.36025
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-31.014;16.4498
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-30.36927;15.86995
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.2433;25.62268
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-33.84464;26.66998
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-32.78699875;17.71694946
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-31.15318298;16.88308334
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-33.892;26.6167
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.11877;26.34548
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-36.2865;21.5147
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.6312;22.7603
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-36.3684;21.04727
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.30042;25.97045
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.30042;25.97045
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-31.23218;16.48365
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.2238;25.308
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.0991;25.61463
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-33.7492;26.6978
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.2238;25.308
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.36743;24.85098
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-36.20702;21.21182
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-30.53573;16.20253
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-35.86246;21.64373
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.08755;23.86268
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.3831;24.12187
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-35.0062;22.97
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.61583;18.923
VME_Indicator_Record;Melithaea_VME_Indicator;Soft_coral_gardens;Melithaea_spp.;-34.50185;24.79403
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-34.4172;23.8895
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-34.2433;25.62268
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-36.8056;20.41592
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-34.5163;24.2093
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-34.394;26.2678
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-31.67933;16.3855
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-36.4892;20.0768
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-33.9607;26.088
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-35.2492;22.8467
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-35.0777;23.50213
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-35.1355;18.52067
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-31.61581612;16.39938354
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-36.3684;21.04727
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-36.33202;20.99757
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-34.26162;22.86038
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-35.1985;22.943
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-35.63325;21.54878
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-35.1633;23.0107
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-35.3113;22.9462
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-34.6545;18.14267
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-36.20702;21.21182
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-33.4142;17.3692
VME_Indicator_Record;Thouarella_VME_Indicator;Soft_coral_gardens;Thouarella_spp.;-35.22665;22.89142
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.73567;16.9035
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.3973;17.6668
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.2092;16.4512
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.92016602;17.44128418
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.5298;17.2859
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.63983;17.1558
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.14383;17.69477
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-32.78699875;17.71694946
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-32.801;17.702
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.12102;15.91187
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.90035057;16.96836662
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.70369911;17.77481651
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.7072;17.205
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.71647;16.7417
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.68467;17.20733
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.48733;17.70617
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.395;17.4322
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.991;16.57233
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.54867;15.70167
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.12917;16.40717
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.0052;16.5137
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.37647;17.59165
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.8013;16.7838
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.69333;16.8235
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.23475;15.6907
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.07017;16.09283
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.33662;16.017
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-32.13215;17.20198
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.72523;17.02523
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.46133;16.584
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.31817;17.63433
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.82693291;16.89789963
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.2112;16.7985
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.1012;16.1638
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.8277;15.9951
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.95691681;17.98388672
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.54935;16.6817
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.4908;17.3023
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.4578;17.2427
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-32.30272;17.77475
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.7343;17.8558
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.75245;15.27228
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.45980072;15.44451714
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.3735;16.5413
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.4895;17.16167
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.67865;17.4181
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.6353;17.0364
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.82;15.9947
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.20022;17.16628
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.5467;16.6817
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-28.7886;16.45932
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-32.2358;17.4905
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.22;16.8045
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.6131;16.6132
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.80933;16.86817
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.3225;15.7438
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.74279976;15.4515667
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.2914;16.5384
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.04867;16.47017
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.27233;17.14083
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.45752;16.06862
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.87483;15.4575
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.7375;16.845
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.4925;15.9077
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.44667;15.968
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.21033;16.06333
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.5785;15.5877
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.9137;17.0807
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.62922;16.26833
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-28.88867;16.24233
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.96413;17.04175
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.2792;16.37547
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.4510498;15.30175018
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.18348;15.35617
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.91168404;16.2567997
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.9343;16.0368
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-32.12717;16.9085
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-33.92017;17.996
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.79868;16.57722
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.38685;15.47537
VME_Indicator_Record;Suberites_VME_Indicator;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.27783394;16.10844994
VME_Indicator_Record;Dendrophyllid_VME_Indicator;Stony_coral_garden;Cigarette_coral;-34.2625;23.0728
VME_Indicator_Record;Cladopsammia_VME_Indicator;Stony_coral_garden;Cladopsammia_sp.;-34.98083;21.61435
VME_Indicator_Record;Desmophyllum_VME_Indicator;Stony_coral_garden;Desmophyllum_pertusum;-29.90605;15.99143
VME_Indicator_Record;Desmophyllum_VME_Indicator;Stony_coral_garden;Desmophyllum_pertusum;-35.6555;22.0363
VME_Indicator_Record;Desmophyllum_VME_Indicator;Stony_coral_garden;Desmophyllum_pertusum;-31.6234;16.3961
VME_Indicator_Record;Desmophyllum_VME_Indicator;Stony_coral_garden;Desmophyllum_pertusum;-31.53938;16.3875
VME_Indicator_Record;Desmophyllum_VME_Indicator;Stony_coral_garden;Desmophyllum_pertusum;-36.5323;21.9977
VME_Indicator_Record;Desmophyllum_VME_Indicator;Stony_coral_garden;Desmophyllum_pertusum;-30.06883;15.09075
VME_Indicator_Record;Desmophyllum_VME_Indicator;Stony_coral_garden;Desmophyllum_pertusum;-30.2307;15.8423
VME_Indicator_Record;Desmophyllum_VME_Indicator;Stony_coral_garden;Desmophyllum_pertusum;-31.67933;16.3855
VME_Indicator_Record;Desmophyllum_VME_Indicator;Stony_coral_garden;Desmophyllum_pertusum;-33.26668;17.30305
VME_Indicator_Record;Enallopsammia_VME_Indicator;Stony_coral_garden;Enallopsammia_sp.;-35.0777;23.50213
VME_Indicator_Record;Goniocorella_VME_Indicator;Stony_coral_garden;Goniocorella_dumosa;-34.3505;22.85033
VME_Indicator_Record;Goniocorella_VME_Indicator;Stony_coral_garden;Goniocorella_dumosa;-36.13933;22.39433
VME_Indicator_Record;Goniocorella_VME_Indicator;Stony_coral_garden;Goniocorella_dumosa;-34.0795;25.19017
VME_Indicator_Record;Solenosmilia_VME_Indicator;Stony_coral_garden;Solenosmilia_variabilis;-35.97857;22.2757
VME_Indicator_Record;Solenosmilia_VME_Indicator;Stony_coral_garden;Solenosmilia_variabilis;-35.61633;21.93422
VME_Indicator_Record_Industry;Bryozoa_VME_Indicator;Bryozoan_patches;VME Phylum Bryozoa;-35.6908;19.2286
VME_Indicator_Record_Industry;Hydrozoa_VME_Indicator;Lace_coral_gardens;VME Class Hydrozoa;-35.2122;18.7047
VME_Indicator_Record_Industry;Hydrozoa_VME_Indicator;Lace_coral_gardens;VME Class Hydrozoa;-34.9847;18.5275
VME_Indicator_Record_Industry;Hydrozoa_VME_Indicator;Lace_coral_gardens;VME Class Hydrozoa;-34.8917;18.4228
VME_Indicator_Record_Industry;Hydrozoa_VME_Indicator;Lace_coral_gardens;VME Class Hydrozoa;-35.2681;18.7719
VME_Indicator_Record_Industry;Hydrozoa_VME_Indicator;Lace_coral_gardens;VME Class Hydrozoa;-35.3211;18.7767
VME_Indicator_Record_Industry;Pennatulacea_VME_Indicator;Seapen_fields;VME Order Pennatulacea;-35.2122;18.7047
VME_Indicator_Record_Industry;Pennatulacea_VME_Indicator;Seapen_fields;VME Order Pennatulacea;-35.3747;18.8167
VME_Indicator_Record_Industry;Pennatulacea_VME_Indicator;Seapen_fields;VME Order Pennatulacea;-35.3742;18.8183
VME_Indicator_Record_Industry;Pennatulacea_VME_Indicator;Seapen_fields;VME Order Pennatulacea;-35.0431;18.5728
VME_Indicator_Record_Industry;Pennatulacea_VME_Indicator;Seapen_fields;VME Order Pennatulacea;-35.1264;18.6264
VME_Indicator_Record_Industry;Pennatulacea_VME_Indicator;Seapen_fields;VME Order Pennatulacea;-35.3211;18.7767
