Record_Type;VME_Type;VME_Group;VME_Indicator_Species;Latitude;Longitude
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.61367;16.49667
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.80047;17.20833
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.962183;16.60733414
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.0395;16.16767
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.2154;16.4502
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.55525017;17.26153374
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.54726601;17.17959976
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.12537;16.15313
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.93033;17.54848
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.2763;15.6172
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.78055;16.519
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.8723;16.9727
VME_Catch_Record;StonyCoral_VME_Catch_Historical;Stony_coral_garden;Scleractinia;-35.0167;24.1
VME_Catch_Record;StonyCoral_VME_Catch_Historical;Stony_coral_garden;Scleractinia;-34.75;25.1833
VME_Catch_Record;Solenosmilia_VME_Catch;Stony_coral_garden;Solenosmilia_variabilis;-36.14117;22.37883
VME_Catch_Record;Solenosmilia_VME_Catch;Stony_coral_garden;Solenosmilia_variabilis;-36.8056;20.41592
VME_Catch_Record;Goniocorella_VME_Catch;Stony_coral_garden;Goniocorella_dumosa;-35.04033;23.99267
VME_Catch_Record;Desmophyllum_VME_Catch;Stony_coral_garden;Desmophyllum_pertusum;-31.6222;16.396
